Profile Name,Source,Click Utc Ts,Device Type
User 4,Source 0,2022-09-24 21:52:26,Device Type 2
User 4,Source 0,2022-09-24 21:52:26,Device Type 0
User 4,Source 0,2022-09-24 21:52:26,Device Type 0
User 4,Source 0,2022-09-24 21:52:26,Device Type 2
User 4,Source 0,2022-09-24 21:52:26,Device Type 0
User 4,Source 0,2022-09-24 21:52:26,Device Type 6
User 4,Source 0,2022-09-24 21:52:26,Device Type 1
User 4,Source 0,2022-09-24 21:52:26,Device Type 3
User 4,Source 0,2022-09-24 21:52:26,Device Type 1
User 4,Source 0,2022-09-24 21:52:26,Device Type 0
User 4,Source 0,2022-09-24 21:52:26,Device Type 0
User 4,Source 0,2022-09-24 21:52:26,Device Type 7
User 4,Source 0,2022-09-24 21:52:26,Device Type 3
User 4,Source 0,2022-09-24 21:52:26,Device Type 0
User 4,Source 0,2022-09-24 21:52:26,Device Type 8
User 4,Source 0,2022-09-24 21:52:26,Device Type 5
User 4,Source 0,2022-09-24 21:52:26,Device Type 1
User 4,Source 0,2022-09-24 21:52:26,Device Type 4
User 4,Source 0,2022-09-24 21:52:26,Device Type 2
User 4,Source 0,2022-09-24 21:52:26,Device Type 2
User 4,Source 0,2022-09-24 21:52:26,Device Type 0
User 4,Source 0,2022-09-24 21:52:26,Device Type 0
User 4,Source 0,2022-09-24 21:52:26,Device Type 2
User 4,Source 0,2022-09-24 21:52:26,Device Type 0
User 4,Source 0,2022-09-24 21:52:26,Device Type 6
User 4,Source 0,2022-09-24 21:52:26,Device Type 1
User 4,Source 0,2022-09-24 21:52:26,Device Type 3
User 4,Source 0,2022-09-24 21:52:26,Device Type 1
User 4,Source 0,2022-09-24 21:52:26,Device Type 0
User 4,Source 0,2022-09-24 21:52:26,Device Type 0
User 4,Source 0,2022-09-24 21:52:26,Device Type 7
User 4,Source 0,2022-09-24 21:52:26,Device Type 3
User 4,Source 0,2022-09-24 21:52:26,Device Type 0
User 4,Source 0,2022-09-24 21:52:26,Device Type 8
User 4,Source 0,2022-09-24 21:52:22,Device Type 5
User 4,Source 0,2022-09-24 21:52:22,Device Type 1
User 4,Source 0,2022-09-24 21:52:22,Device Type 4
User 4,Source 0,2022-09-24 21:52:22,Device Type 2
User 4,Source 0,2022-09-24 21:52:22,Device Type 2
User 4,Source 0,2022-09-24 21:52:22,Device Type 0
User 4,Source 0,2022-09-24 21:52:22,Device Type 0
User 4,Source 0,2022-09-24 21:52:22,Device Type 2
User 4,Source 0,2022-09-24 21:52:22,Device Type 0
User 4,Source 0,2022-09-24 21:52:22,Device Type 6
User 4,Source 0,2022-09-24 21:52:22,Device Type 1
User 4,Source 0,2022-09-24 21:52:22,Device Type 3
User 4,Source 0,2022-09-24 21:52:22,Device Type 1
User 4,Source 0,2022-09-24 21:52:22,Device Type 0
User 4,Source 0,2022-09-24 21:52:22,Device Type 0
User 4,Source 0,2022-09-24 21:52:22,Device Type 7
User 4,Source 0,2022-09-24 21:52:22,Device Type 3
User 4,Source 0,2022-09-24 21:52:22,Device Type 0
User 4,Source 0,2022-09-24 21:52:22,Device Type 8
User 4,Source 0,2022-09-24 21:52:22,Device Type 5
User 4,Source 0,2022-09-24 21:52:22,Device Type 1
User 4,Source 0,2022-09-24 21:52:22,Device Type 4
User 4,Source 0,2022-09-24 21:52:22,Device Type 2
User 4,Source 0,2022-09-24 21:52:22,Device Type 2
User 4,Source 0,2022-09-24 21:52:22,Device Type 0
User 4,Source 0,2022-09-24 21:52:22,Device Type 0
User 4,Source 0,2022-09-24 21:52:22,Device Type 2
User 4,Source 0,2022-09-24 21:52:22,Device Type 0
User 4,Source 0,2022-09-24 21:52:22,Device Type 6
User 4,Source 0,2022-09-24 21:52:22,Device Type 1
User 4,Source 0,2022-09-24 21:52:22,Device Type 3
User 4,Source 0,2022-09-24 21:52:22,Device Type 1
User 4,Source 0,2022-09-24 21:52:22,Device Type 0
User 4,Source 0,2022-09-24 21:52:22,Device Type 0
User 4,Source 0,2022-09-24 21:52:22,Device Type 7
User 4,Source 0,2022-09-24 21:52:22,Device Type 3
User 4,Source 0,2022-09-24 21:52:22,Device Type 0
User 4,Source 0,2022-09-24 21:52:22,Device Type 8
User 4,Source 1,2022-09-22 09:57:58,Device Type 5
User 4,Source 1,2022-09-22 09:57:58,Device Type 1
User 4,Source 1,2022-09-22 09:57:58,Device Type 4
User 4,Source 1,2022-09-22 09:57:58,Device Type 2
User 4,Source 1,2022-09-22 09:57:58,Device Type 2
User 4,Source 1,2022-09-22 09:57:58,Device Type 0
User 4,Source 1,2022-09-22 09:57:58,Device Type 0
User 4,Source 1,2022-09-22 09:57:58,Device Type 2
User 4,Source 1,2022-09-22 09:57:58,Device Type 0
User 4,Source 1,2022-09-22 09:57:58,Device Type 6
User 4,Source 1,2022-09-22 09:57:58,Device Type 1
User 4,Source 1,2022-09-22 09:57:58,Device Type 3
User 4,Source 1,2022-09-22 09:57:58,Device Type 1
User 4,Source 1,2022-09-22 09:57:58,Device Type 0
User 4,Source 1,2022-09-22 09:57:58,Device Type 0
User 4,Source 1,2022-09-22 09:57:58,Device Type 7
User 4,Source 1,2022-09-22 09:57:58,Device Type 3
User 4,Source 1,2022-09-22 09:57:58,Device Type 0
User 4,Source 1,2022-09-22 09:57:58,Device Type 8
User 4,Source 1,2022-09-22 09:57:58,Device Type 5
User 4,Source 1,2022-09-22 09:57:58,Device Type 1
User 4,Source 1,2022-09-22 09:57:58,Device Type 4
User 4,Source 1,2022-09-22 09:57:58,Device Type 2
User 4,Source 1,2022-09-22 09:57:58,Device Type 2
User 4,Source 1,2022-09-22 09:57:58,Device Type 0
User 4,Source 1,2022-09-22 09:57:58,Device Type 0
User 4,Source 1,2022-09-22 09:57:58,Device Type 2
User 4,Source 1,2022-09-22 09:57:58,Device Type 0
User 4,Source 1,2022-09-22 09:57:58,Device Type 6
User 4,Source 1,2022-09-22 09:57:58,Device Type 1
User 4,Source 1,2022-09-22 09:57:58,Device Type 3
User 4,Source 1,2022-09-22 09:57:58,Device Type 1
User 4,Source 1,2022-09-22 09:57:58,Device Type 0
User 4,Source 1,2022-09-22 09:57:58,Device Type 0
User 4,Source 1,2022-09-22 09:57:58,Device Type 7
User 4,Source 1,2022-09-22 09:57:58,Device Type 3
User 4,Source 1,2022-09-22 09:57:58,Device Type 0
User 4,Source 1,2022-09-22 09:57:58,Device Type 8
User 4,Source 1,2022-09-22 08:50:18,Device Type 5
User 4,Source 1,2022-09-22 08:50:18,Device Type 1
User 4,Source 1,2022-09-22 08:50:18,Device Type 4
User 4,Source 1,2022-09-22 08:50:18,Device Type 2
User 4,Source 1,2022-09-22 08:50:18,Device Type 2
User 4,Source 1,2022-09-22 08:50:18,Device Type 0
User 4,Source 1,2022-09-22 08:50:18,Device Type 0
User 4,Source 1,2022-09-22 08:50:18,Device Type 2
User 4,Source 1,2022-09-22 08:50:18,Device Type 0
User 4,Source 1,2022-09-22 08:50:18,Device Type 6
User 4,Source 1,2022-09-22 08:50:18,Device Type 1
User 4,Source 1,2022-09-22 08:50:18,Device Type 3
User 4,Source 1,2022-09-22 08:50:18,Device Type 1
User 4,Source 1,2022-09-22 08:50:18,Device Type 0
User 4,Source 1,2022-09-22 08:50:18,Device Type 0
User 4,Source 1,2022-09-22 08:50:18,Device Type 7
User 4,Source 1,2022-09-22 08:50:18,Device Type 3
User 4,Source 1,2022-09-22 08:50:18,Device Type 0
User 4,Source 1,2022-09-22 08:50:18,Device Type 8
User 4,Source 1,2022-09-22 08:50:18,Device Type 5
User 4,Source 1,2022-09-22 08:50:18,Device Type 1
User 4,Source 1,2022-09-22 08:50:18,Device Type 4
User 4,Source 1,2022-09-22 08:50:18,Device Type 2
User 4,Source 1,2022-09-22 08:50:18,Device Type 2
User 4,Source 1,2022-09-22 08:50:18,Device Type 0
User 4,Source 1,2022-09-22 08:50:18,Device Type 0
User 4,Source 1,2022-09-22 08:50:18,Device Type 2
User 4,Source 1,2022-09-22 08:50:18,Device Type 0
User 4,Source 1,2022-09-22 08:50:18,Device Type 6
User 4,Source 1,2022-09-22 08:50:18,Device Type 1
User 4,Source 1,2022-09-22 08:50:18,Device Type 3
User 4,Source 1,2022-09-22 08:50:18,Device Type 1
User 4,Source 1,2022-09-22 08:50:18,Device Type 0
User 4,Source 1,2022-09-22 08:50:18,Device Type 0
User 4,Source 1,2022-09-22 08:50:18,Device Type 7
User 4,Source 1,2022-09-22 08:50:18,Device Type 3
User 4,Source 1,2022-09-22 08:50:18,Device Type 0
User 4,Source 1,2022-09-22 08:50:18,Device Type 8
User 4,Source 1,2022-09-22 08:50:15,Device Type 5
User 4,Source 1,2022-09-22 08:50:15,Device Type 1
User 4,Source 1,2022-09-22 08:50:15,Device Type 4
User 4,Source 1,2022-09-22 08:50:15,Device Type 2
User 4,Source 1,2022-09-22 08:50:15,Device Type 2
User 4,Source 1,2022-09-22 08:50:15,Device Type 0
User 4,Source 1,2022-09-22 08:50:15,Device Type 0
User 4,Source 1,2022-09-22 08:50:15,Device Type 2
User 4,Source 1,2022-09-22 08:50:15,Device Type 0
User 4,Source 1,2022-09-22 08:50:15,Device Type 6
User 4,Source 1,2022-09-22 08:50:15,Device Type 1
User 4,Source 1,2022-09-22 08:50:15,Device Type 3
User 4,Source 1,2022-09-22 08:50:15,Device Type 1
User 4,Source 1,2022-09-22 08:50:15,Device Type 0
User 4,Source 1,2022-09-22 08:50:15,Device Type 0
User 4,Source 1,2022-09-22 08:50:15,Device Type 7
User 4,Source 1,2022-09-22 08:50:15,Device Type 3
User 4,Source 1,2022-09-22 08:50:15,Device Type 0
User 4,Source 1,2022-09-22 08:50:15,Device Type 8
User 4,Source 1,2022-09-22 08:50:15,Device Type 5
User 4,Source 1,2022-09-22 08:50:15,Device Type 1
User 4,Source 1,2022-09-22 08:50:15,Device Type 4
User 4,Source 1,2022-09-22 08:50:15,Device Type 2
User 4,Source 1,2022-09-22 08:50:15,Device Type 2
User 4,Source 1,2022-09-22 08:50:15,Device Type 0
User 4,Source 1,2022-09-22 08:50:15,Device Type 0
User 4,Source 1,2022-09-22 08:50:15,Device Type 2
User 4,Source 1,2022-09-22 08:50:15,Device Type 0
User 4,Source 1,2022-09-22 08:50:15,Device Type 6
User 4,Source 1,2022-09-22 08:50:15,Device Type 1
User 4,Source 1,2022-09-22 08:50:15,Device Type 3
User 4,Source 1,2022-09-22 08:50:15,Device Type 1
User 4,Source 1,2022-09-22 08:50:15,Device Type 0
User 4,Source 1,2022-09-22 08:50:15,Device Type 0
User 4,Source 1,2022-09-22 08:50:15,Device Type 7
User 4,Source 1,2022-09-22 08:50:15,Device Type 3
User 4,Source 1,2022-09-22 08:50:15,Device Type 0
User 4,Source 1,2022-09-22 08:50:15,Device Type 8
User 4,Source 1,2022-09-22 08:50:15,Device Type 5
User 4,Source 1,2022-09-22 08:50:15,Device Type 1
User 4,Source 1,2022-09-22 08:50:15,Device Type 4
User 4,Source 1,2022-09-22 08:50:15,Device Type 2
User 4,Source 1,2022-09-22 08:50:15,Device Type 2
User 4,Source 1,2022-09-22 08:50:15,Device Type 0
User 4,Source 1,2022-09-22 08:50:15,Device Type 0
User 4,Source 1,2022-09-22 08:50:15,Device Type 2
User 4,Source 1,2022-09-22 08:50:15,Device Type 0
User 4,Source 1,2022-09-22 08:50:15,Device Type 6
User 4,Source 1,2022-09-22 08:50:15,Device Type 1
User 4,Source 1,2022-09-22 08:50:15,Device Type 3
User 4,Source 1,2022-09-22 08:50:15,Device Type 1
User 4,Source 1,2022-09-22 08:50:15,Device Type 0
User 4,Source 1,2022-09-22 08:50:15,Device Type 0
User 4,Source 1,2022-09-22 08:50:15,Device Type 7
User 4,Source 1,2022-09-22 08:50:15,Device Type 3
User 4,Source 1,2022-09-22 08:50:15,Device Type 0
User 4,Source 1,2022-09-22 08:50:15,Device Type 8
User 4,Source 1,2022-09-22 05:15:47,Device Type 5
User 4,Source 1,2022-09-22 05:15:47,Device Type 1
User 4,Source 1,2022-09-22 05:15:47,Device Type 4
User 4,Source 1,2022-09-22 05:15:47,Device Type 2
User 4,Source 1,2022-09-22 05:15:47,Device Type 2
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 2
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 6
User 4,Source 1,2022-09-22 05:15:47,Device Type 1
User 4,Source 1,2022-09-22 05:15:47,Device Type 3
User 4,Source 1,2022-09-22 05:15:47,Device Type 1
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 7
User 4,Source 1,2022-09-22 05:15:47,Device Type 3
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 8
User 4,Source 1,2022-09-22 05:15:47,Device Type 5
User 4,Source 1,2022-09-22 05:15:47,Device Type 1
User 4,Source 1,2022-09-22 05:15:47,Device Type 4
User 4,Source 1,2022-09-22 05:15:47,Device Type 2
User 4,Source 1,2022-09-22 05:15:47,Device Type 2
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 2
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 6
User 4,Source 1,2022-09-22 05:15:47,Device Type 1
User 4,Source 1,2022-09-22 05:15:47,Device Type 3
User 4,Source 1,2022-09-22 05:15:47,Device Type 1
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 7
User 4,Source 1,2022-09-22 05:15:47,Device Type 3
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 8
User 4,Source 1,2022-09-22 05:15:47,Device Type 5
User 4,Source 1,2022-09-22 05:15:47,Device Type 1
User 4,Source 1,2022-09-22 05:15:47,Device Type 4
User 4,Source 1,2022-09-22 05:15:47,Device Type 2
User 4,Source 1,2022-09-22 05:15:47,Device Type 2
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 2
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 6
User 4,Source 1,2022-09-22 05:15:47,Device Type 1
User 4,Source 1,2022-09-22 05:15:47,Device Type 3
User 4,Source 1,2022-09-22 05:15:47,Device Type 1
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 7
User 4,Source 1,2022-09-22 05:15:47,Device Type 3
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 8
User 4,Source 1,2022-09-22 05:15:47,Device Type 5
User 4,Source 1,2022-09-22 05:15:47,Device Type 1
User 4,Source 1,2022-09-22 05:15:47,Device Type 4
User 4,Source 1,2022-09-22 05:15:47,Device Type 2
User 4,Source 1,2022-09-22 05:15:47,Device Type 2
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 2
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 6
User 4,Source 1,2022-09-22 05:15:47,Device Type 1
User 4,Source 1,2022-09-22 05:15:47,Device Type 3
User 4,Source 1,2022-09-22 05:15:47,Device Type 1
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 7
User 4,Source 1,2022-09-22 05:15:47,Device Type 3
User 4,Source 1,2022-09-22 05:15:47,Device Type 0
User 4,Source 1,2022-09-22 05:15:47,Device Type 8
User 4,Source 1,2022-09-22 05:10:46,Device Type 5
User 4,Source 1,2022-09-22 05:10:46,Device Type 1
User 4,Source 1,2022-09-22 05:10:46,Device Type 4
User 4,Source 1,2022-09-22 05:10:46,Device Type 2
User 4,Source 1,2022-09-22 05:10:46,Device Type 2
User 4,Source 1,2022-09-22 05:10:46,Device Type 0
User 4,Source 1,2022-09-22 05:10:46,Device Type 0
User 4,Source 1,2022-09-22 05:10:46,Device Type 2
User 4,Source 1,2022-09-22 05:10:46,Device Type 0
User 4,Source 1,2022-09-22 05:10:46,Device Type 6
User 4,Source 1,2022-09-22 05:10:46,Device Type 1
User 4,Source 1,2022-09-22 05:10:46,Device Type 3
User 4,Source 1,2022-09-22 05:10:46,Device Type 1
User 4,Source 1,2022-09-22 05:10:46,Device Type 0
User 4,Source 1,2022-09-22 05:10:46,Device Type 0
User 4,Source 1,2022-09-22 05:10:46,Device Type 7
User 4,Source 1,2022-09-22 05:10:46,Device Type 3
User 4,Source 1,2022-09-22 05:10:46,Device Type 0
User 4,Source 1,2022-09-22 05:10:46,Device Type 8
User 4,Source 1,2022-09-22 05:10:46,Device Type 5
User 4,Source 1,2022-09-22 05:10:46,Device Type 1
User 4,Source 1,2022-09-22 05:10:46,Device Type 4
User 4,Source 1,2022-09-22 05:10:46,Device Type 2
User 4,Source 1,2022-09-22 05:10:46,Device Type 2
User 4,Source 1,2022-09-22 05:10:46,Device Type 0
User 4,Source 1,2022-09-22 05:10:46,Device Type 0
User 4,Source 1,2022-09-22 05:10:46,Device Type 2
User 4,Source 1,2022-09-22 05:10:46,Device Type 0
User 4,Source 1,2022-09-22 05:10:46,Device Type 6
User 4,Source 1,2022-09-22 05:10:46,Device Type 1
User 4,Source 1,2022-09-22 05:10:46,Device Type 3
User 4,Source 1,2022-09-22 05:10:46,Device Type 1
User 4,Source 1,2022-09-22 05:10:46,Device Type 0
User 4,Source 1,2022-09-22 05:10:46,Device Type 0
User 4,Source 1,2022-09-22 05:10:46,Device Type 7
User 4,Source 1,2022-09-22 05:10:46,Device Type 3
User 4,Source 1,2022-09-22 05:10:46,Device Type 0
User 4,Source 1,2022-09-22 05:10:46,Device Type 8
User 4,Source 1,2022-09-22 05:05:49,Device Type 5
User 4,Source 1,2022-09-22 05:05:49,Device Type 1
User 4,Source 1,2022-09-22 05:05:49,Device Type 4
User 4,Source 1,2022-09-22 05:05:49,Device Type 2
User 4,Source 1,2022-09-22 05:05:49,Device Type 2
User 4,Source 1,2022-09-22 05:05:49,Device Type 0
User 4,Source 1,2022-09-22 05:05:49,Device Type 0
User 4,Source 1,2022-09-22 05:05:49,Device Type 2
User 4,Source 1,2022-09-22 05:05:49,Device Type 0
User 4,Source 1,2022-09-22 05:05:49,Device Type 6
User 4,Source 1,2022-09-22 05:05:49,Device Type 1
User 4,Source 1,2022-09-22 05:05:49,Device Type 3
User 4,Source 1,2022-09-22 05:05:49,Device Type 1
User 4,Source 1,2022-09-22 05:05:49,Device Type 0
User 4,Source 1,2022-09-22 05:05:49,Device Type 0
User 4,Source 1,2022-09-22 05:05:49,Device Type 7
User 4,Source 1,2022-09-22 05:05:49,Device Type 3
User 4,Source 1,2022-09-22 05:05:49,Device Type 0
User 4,Source 1,2022-09-22 05:05:49,Device Type 8
User 4,Source 1,2022-09-22 05:05:49,Device Type 5
User 4,Source 1,2022-09-22 05:05:49,Device Type 1
User 4,Source 1,2022-09-22 05:05:49,Device Type 4
User 4,Source 1,2022-09-22 05:05:49,Device Type 2
User 4,Source 1,2022-09-22 05:05:49,Device Type 2
User 4,Source 1,2022-09-22 05:05:49,Device Type 0
User 4,Source 1,2022-09-22 05:05:49,Device Type 0
User 4,Source 1,2022-09-22 05:05:49,Device Type 2
User 4,Source 1,2022-09-22 05:05:49,Device Type 0
User 4,Source 1,2022-09-22 05:05:49,Device Type 6
User 4,Source 1,2022-09-22 05:05:49,Device Type 1
User 4,Source 1,2022-09-22 05:05:49,Device Type 3
User 4,Source 1,2022-09-22 05:05:49,Device Type 1
User 4,Source 1,2022-09-22 05:05:49,Device Type 0
User 4,Source 1,2022-09-22 05:05:49,Device Type 0
User 4,Source 1,2022-09-22 05:05:49,Device Type 7
User 4,Source 1,2022-09-22 05:05:49,Device Type 3
User 4,Source 1,2022-09-22 05:05:49,Device Type 0
User 4,Source 1,2022-09-22 05:05:49,Device Type 8
User 4,Source 1,2022-09-22 04:30:52,Device Type 5
User 4,Source 1,2022-09-22 04:30:52,Device Type 1
User 4,Source 1,2022-09-22 04:30:52,Device Type 4
User 4,Source 1,2022-09-22 04:30:52,Device Type 2
User 4,Source 1,2022-09-22 04:30:52,Device Type 2
User 4,Source 1,2022-09-22 04:30:52,Device Type 0
User 4,Source 1,2022-09-22 04:30:52,Device Type 0
User 4,Source 1,2022-09-22 04:30:52,Device Type 2
User 4,Source 1,2022-09-22 04:30:52,Device Type 0
User 4,Source 1,2022-09-22 04:30:52,Device Type 6
User 4,Source 1,2022-09-22 04:30:52,Device Type 1
User 4,Source 1,2022-09-22 04:30:52,Device Type 3
User 4,Source 1,2022-09-22 04:30:52,Device Type 1
User 4,Source 1,2022-09-22 04:30:52,Device Type 0
User 4,Source 1,2022-09-22 04:30:52,Device Type 0
User 4,Source 1,2022-09-22 04:30:52,Device Type 7
User 4,Source 1,2022-09-22 04:30:52,Device Type 3
User 4,Source 1,2022-09-22 04:30:52,Device Type 0
User 4,Source 1,2022-09-22 04:30:52,Device Type 8
User 4,Source 1,2022-09-22 04:30:52,Device Type 5
User 4,Source 1,2022-09-22 04:30:52,Device Type 1
User 4,Source 1,2022-09-22 04:30:52,Device Type 4
User 4,Source 1,2022-09-22 04:30:52,Device Type 2
User 4,Source 1,2022-09-22 04:30:52,Device Type 2
User 4,Source 1,2022-09-22 04:30:52,Device Type 0
User 4,Source 1,2022-09-22 04:30:52,Device Type 0
User 4,Source 1,2022-09-22 04:30:52,Device Type 2
User 4,Source 1,2022-09-22 04:30:52,Device Type 0
User 4,Source 1,2022-09-22 04:30:52,Device Type 6
User 4,Source 1,2022-09-22 04:30:52,Device Type 1
User 4,Source 1,2022-09-22 04:30:52,Device Type 3
User 4,Source 1,2022-09-22 04:30:52,Device Type 1
User 4,Source 1,2022-09-22 04:30:52,Device Type 0
User 4,Source 1,2022-09-22 04:30:52,Device Type 0
User 4,Source 1,2022-09-22 04:30:52,Device Type 7
User 4,Source 1,2022-09-22 04:30:52,Device Type 3
User 4,Source 1,2022-09-22 04:30:52,Device Type 0
User 4,Source 1,2022-09-22 04:30:52,Device Type 8
User 4,Source 1,2022-09-22 04:30:48,Device Type 5
User 4,Source 1,2022-09-22 04:30:48,Device Type 1
User 4,Source 1,2022-09-22 04:30:48,Device Type 4
User 4,Source 1,2022-09-22 04:30:48,Device Type 2
User 4,Source 1,2022-09-22 04:30:48,Device Type 2
User 4,Source 1,2022-09-22 04:30:48,Device Type 0
User 4,Source 1,2022-09-22 04:30:48,Device Type 0
User 4,Source 1,2022-09-22 04:30:48,Device Type 2
User 4,Source 1,2022-09-22 04:30:48,Device Type 0
User 4,Source 1,2022-09-22 04:30:48,Device Type 6
User 4,Source 1,2022-09-22 04:30:48,Device Type 1
User 4,Source 1,2022-09-22 04:30:48,Device Type 3
User 4,Source 1,2022-09-22 04:30:48,Device Type 1
User 4,Source 1,2022-09-22 04:30:48,Device Type 0
User 4,Source 1,2022-09-22 04:30:48,Device Type 0
User 4,Source 1,2022-09-22 04:30:48,Device Type 7
User 4,Source 1,2022-09-22 04:30:48,Device Type 3
User 4,Source 1,2022-09-22 04:30:48,Device Type 0
User 4,Source 1,2022-09-22 04:30:48,Device Type 8
User 4,Source 1,2022-09-22 04:30:48,Device Type 5
User 4,Source 1,2022-09-22 04:30:48,Device Type 1
User 4,Source 1,2022-09-22 04:30:48,Device Type 4
User 4,Source 1,2022-09-22 04:30:48,Device Type 2
User 4,Source 1,2022-09-22 04:30:48,Device Type 2
User 4,Source 1,2022-09-22 04:30:48,Device Type 0
User 4,Source 1,2022-09-22 04:30:48,Device Type 0
