id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_score
ts2230,America's Next Top Model,SHOW,2003,TV-14,44,['reality'],['US'],5.6
tm45454,Get Smart,MOVIE,2008,PG-13,110,"['comedy', 'thriller', 'action']",['US'],6.5
tm26897,Quantum of Solace,MOVIE,2008,PG-13,106,"['thriller', 'action']","['GB', 'US']",6.6
tm133374,The Blind Side,MOVIE,2009,PG-13,129,"['drama', 'sport']",['US'],7.6
tm136808,Identity,MOVIE,2003,R,90,['thriller'],['US'],7.3
tm70807,I Am Legend,MOVIE,2007,PG-13,101,"['scifi', 'thriller', 'action', 'drama']",['US'],7.2
ts19036,The Fairly OddParents,SHOW,2001,TV-Y7,23,"['comedy', 'scifi', 'animation', 'family', 'fantasy']","['CA', 'US']",7.2
tm93055,Grown Ups,MOVIE,2010,PG-13,102,"['comedy', 'drama', 'european']",['US'],5.9
tm85811,The Girl Next Door,MOVIE,2004,Not Availavle,110,"['comedy', 'romance', 'drama']",['US'],6.7
ts22456,Ned's Declassified School Survival Guide,SHOW,2004,TV-G,25,"['family', 'comedy']",['US'],7.4
tm131038,Public Enemies,MOVIE,2009,R,140,"['action', 'crime', 'drama', 'history', 'european']","['US', 'JP']",7.0
tm58382,Not Another Teen Movie,MOVIE,2001,R,89,['comedy'],['US'],5.7
tm35463,Blow,MOVIE,2001,R,124,"['crime', 'drama']",['US'],7.5
tm30603,Hancock,MOVIE,2008,PG-13,92,"['fantasy', 'action', 'crime', 'drama']",['US'],6.4
ts22018,iCarly,SHOW,2007,TV-G,26,"['comedy', 'family', 'romance']",['US'],6.7
tm20959,The Pursuit of Happyness,MOVIE,2006,PG-13,117,"['drama', 'european']",['US'],8.0
tm136308,Monster,MOVIE,2003,R,110,"['crime', 'drama', 'thriller', 'european']",['US'],7.3
tm29737,Rambo,MOVIE,2008,R,92,"['action', 'thriller', 'war', 'european']","['DE', 'US']",7.0
tm148270,Something's Gotta Give,MOVIE,2003,PG-13,128,"['drama', 'comedy', 'romance']",['US'],6.7
tm89036,Harold & Kumar Go to White Castle,MOVIE,2004,R,83,['comedy'],['US'],7.0
tm46436,Thir13en Ghosts,MOVIE,2001,R,91,"['horror', 'thriller', 'fantasy']","['CA', 'US']",5.6
ts21197,Merlin,SHOW,2008,TV-PG,44,"['action', 'drama', 'scifi', 'fantasy', 'european']",['GB'],7.9
ts21544,Transformers: Prime,SHOW,2010,TV-Y7,22,"['action', 'animation', 'comedy', 'drama', 'family', 'scifi']",['US'],7.9
tm150260,Cloudy with a Chance of Meatballs,MOVIE,2009,PG,90,"['animation', 'comedy', 'family', 'fantasy', 'scifi', 'romance', 'drama']",['US'],6.9
ts31263,The Mole,SHOW,2001,TV-14,47,['reality'],"['BE', 'US']",7.6
ts30313,Offspring,SHOW,2010,Not Availavle,44,"['drama', 'comedy']",['AU'],8.3
tm79895,Halloween,MOVIE,2007,R,109,['horror'],['US'],6.0
ts12787,Code Geass: Lelouch of the Rebellion,SHOW,2006,TV-14,24,"['scifi', 'action', 'animation', 'drama', 'war', 'thriller']",['JP'],8.7
tm116324,Jackass: The Movie,MOVIE,2002,R,88,"['comedy', 'documentation', 'action']",['US'],6.6
tm39828,Semi-Pro,MOVIE,2008,R,94,"['comedy', 'sport', 'european']",['US'],5.8
tm23935,The Lake House,MOVIE,2006,PG,99,"['drama', 'thriller', 'fantasy', 'romance', 'documentation']",['US'],6.8
tm78067,The Girl Next Door,MOVIE,2007,R,91,"['crime', 'drama', 'horror', 'thriller']",['US'],6.5
tm95252,The Book of Eli,MOVIE,2010,R,118,"['scifi', 'action', 'thriller', 'drama', 'european']",['US'],6.8
tm32919,Blood Diamond,MOVIE,2006,R,143,"['drama', 'thriller', 'action']","['DE', 'US']",8.0
tm169949,Just Like Heaven,MOVIE,2005,PG-13,95,"['romance', 'drama', 'comedy', 'fantasy']",['US'],6.7
tm30205,Ip Man,MOVIE,2008,R,106,"['drama', 'fantasy', 'comedy', 'history', 'action']",['HK'],8.0
tm40009,21,MOVIE,2008,PG-13,123,"['crime', 'drama', 'history', 'thriller']",['US'],6.8
tm141390,Friday the 13th,MOVIE,2009,R,97,"['horror', 'thriller']",['US'],5.5
ts35155,Gurren Lagann,SHOW,2007,TV-14,24,"['action', 'scifi', 'animation', 'comedy', 'drama']",['JP'],8.3
tm94606,Let Me In,MOVIE,2010,R,116,"['drama', 'horror', 'thriller', 'fantasy', 'european']","['GB', 'US']",7.1
ts15986,Dead Set,SHOW,2008,TV-MA,141,"['scifi', 'reality', 'thriller', 'comedy', 'drama', 'horror', 'european']",['GB'],7.6
tm102337,A Nightmare on Elm Street,MOVIE,2010,R,95,"['horror', 'thriller', 'crime', 'drama']",['US'],5.2
ts22318,Winx Club,SHOW,2004,TV-G,23,"['animation', 'action', 'comedy', 'family', 'fantasy', 'thriller', 'european']",['IT'],6.2
tm159901,Miss Congeniality 2: Armed and Fabulous,MOVIE,2005,PG-13,115,"['action', 'comedy', 'crime']",['US'],5.1
tm74780,The Bucket List,MOVIE,2007,PG-13,97,"['drama', 'comedy', 'european']",['US'],7.4
ts30356,Octonauts,SHOW,2010,TV-Y,15,"['action', 'animation', 'comedy', 'family']",['GB'],7.6
ts32186,Sonic X,SHOW,2003,TV-Y7,21,"['family', 'animation', 'action', 'comedy', 'drama', 'thriller', 'fantasy', 'scifi']",['JP'],6.2
tm24088,Scary Movie 4,MOVIE,2006,PG-13,83,"['comedy', 'horror']",['US'],5.1
tm111600,The Sweetest Thing,MOVIE,2002,R,84,"['comedy', 'romance']",['US'],5.1
tm88045,How Do You Know,MOVIE,2010,PG-13,121,"['comedy', 'drama', 'romance']",['US'],5.4
tm78919,Mr. Bean's Holiday,MOVIE,2007,G,90,"['family', 'comedy', 'european']","['US', 'FR', 'DE', 'GB']",6.4
tm173066,The Interpreter,MOVIE,2005,PG-13,128,"['thriller', 'crime', 'european']","['GB', 'US', 'FR', 'DE']",6.4
tm118637,John Q,MOVIE,2002,PG-13,116,"['drama', 'thriller', 'crime']",['US'],7.0
tm142564,3 Idiots,MOVIE,2009,PG-13,170,"['drama', 'comedy']",['IN'],8.4
tm57190,The One,MOVIE,2001,PG-13,87,"['thriller', 'action', 'scifi']",['US'],5.9
ts21706,H2O: Just Add Water,SHOW,2006,TV-PG,25,"['scifi', 'drama', 'family', 'fantasy']",['AU'],7.2
tm137362,The Texas Chainsaw Massacre,MOVIE,2003,R,98,"['horror', 'crime']",['US'],6.2
ts24028,Still Game,SHOW,2002,TV-14,29,"['comedy', 'european']",['GB'],8.9
tm148379,The Cat in the Hat,MOVIE,2003,PG,82,"['family', 'fantasy', 'comedy', 'action']",['US'],4.0
tm137342,Tears of the Sun,MOVIE,2003,R,121,"['war', 'action', 'drama', 'thriller']",['US'],6.6
tm90864,Due Date,MOVIE,2010,R,95,"['comedy', 'drama']",['US'],6.5
ts21740,Black Butler,SHOW,2008,TV-MA,25,"['scifi', 'animation', 'drama', 'thriller', 'comedy', 'fantasy', 'action', 'horror', 'crime']",['JP'],8.2
tm32144,We Are Marshall,MOVIE,2006,PG,131,"['drama', 'sport']",['US'],7.0
tm141707,Blood and Bone,MOVIE,2009,R,93,"['thriller', 'sport', 'action', 'crime', 'drama']",['US'],6.7
tm150214,Freddy vs. Jason,MOVIE,2003,R,97,"['horror', 'action']","['IT', 'US']",5.7
tm81030,The Golden Compass,MOVIE,2007,PG-13,113,"['action', 'fantasy', 'family']","['GB', 'US']",6.1
ts687,The 4400,SHOW,2004,TV-14,44,"['drama', 'scifi', 'thriller']",['US'],7.3
tm147211,The Men Who Stare at Goats,MOVIE,2009,R,94,"['comedy', 'war']","['US', 'GB']",6.2
ts31514,Strawberry Shortcake,SHOW,2003,TV-Y,23,"['animation', 'family']",['US'],7.0
ts33559,Shaun the Sheep,SHOW,2007,TV-G,7,"['animation', 'comedy', 'family', 'european']",['GB'],8.1
tm78671,Cleaner,MOVIE,2007,R,88,"['thriller', 'crime']",['US'],6.1
ts26322,Toradora!,SHOW,2008,TV-14,30,"['animation', 'comedy', 'drama', 'romance']",['JP'],8.0
ts12815,Big Time Rush,SHOW,2009,TV-G,25,"['family', 'comedy']",['US'],6.3
tm27268,Monster House,MOVIE,2006,PG,91,"['animation', 'comedy', 'family', 'fantasy']",['US'],6.6
tm86189,Good Luck Chuck,MOVIE,2007,Not Availavle,101,"['comedy', 'romance']","['US', 'CA']",5.6
tm700,"10,000 BC",MOVIE,2008,PG-13,109,"['action', 'drama', 'fantasy', 'history', 'thriller']","['US', 'ZA']",5.1
tm101249,Cop Out,MOVIE,2010,R,107,"['crime', 'action', 'comedy', 'thriller']",['US'],5.5
tm161263,The Cave,MOVIE,2005,PG-13,97,"['horror', 'thriller', 'action', 'scifi', 'european']","['DE', 'US']",5.1
tm81270,Starsky & Hutch,MOVIE,2004,PG-13,101,"['comedy', 'crime']",['US'],6.1
tm89684,New York Minute,MOVIE,2004,PG,87,"['comedy', 'crime', 'family', 'romance']",['US'],4.9
tm165593,Rumor Has It...,MOVIE,2005,PG-13,97,"['romance', 'comedy', 'drama']","['DE', 'US']",5.5
tm112381,Comedian,MOVIE,2002,R,82,"['comedy', 'documentation']",['US'],6.9
tm39487,Catch and Release,MOVIE,2006,PG-13,111,"['drama', 'romance', 'comedy']",['US'],5.9
ts23752,Midnight Diner,SHOW,2009,TV-MA,27,"['drama', 'comedy']",['JP'],8.6
tm43399,Lagaan: Once Upon a Time in India,MOVIE,2001,PG,224,"['romance', 'drama', 'action', 'sport']",['IN'],8.1
ts21421,Pocoyo,SHOW,2005,TV-G,11,"['animation', 'family', 'comedy', 'european']","['GB', 'ES']",3.9
ts22005,Total Drama Island,SHOW,2007,TV-PG,23,"['war', 'reality', 'animation', 'action', 'comedy', 'drama', 'family']",['CA'],7.3
ts20398,Kath & Kim,SHOW,2002,Not Availavle,24,['comedy'],['AU'],8.3
tm29555,Friends with Money,MOVIE,2006,R,88,"['comedy', 'drama', 'romance']",['US'],5.8
tm103095,Ip Man 2,MOVIE,2010,R,108,"['drama', 'action', 'history', 'sport']","['HK', 'CN']",7.5
tm97070,Life As We Know It,MOVIE,2010,PG-13,114,"['comedy', 'romance', 'drama']",['US'],6.5
tm101334,Death at a Funeral,MOVIE,2010,R,92,"['comedy', 'drama']",['US'],5.7
tm183963,Dreamer: Inspired By a True Story,MOVIE,2005,PG,106,"['family', 'drama', 'sport', 'fantasy']",['US'],6.8
tm77649,Premonition,MOVIE,2007,PG-13,96,"['thriller', 'drama', 'fantasy']",['US'],5.9
tm86924,Soul Plane,MOVIE,2004,R,86,"['romance', 'comedy']",['US'],4.5
tm26638,The Texas Chainsaw Massacre: The Beginning,MOVIE,2006,R,91,"['thriller', 'horror', 'documentation']",['US'],5.8
ts20544,Ouran High School Host Club,SHOW,2006,TV-14,23,"['comedy', 'drama', 'animation', 'romance']",['JP'],8.2
ts23835,Masha and the Bear,SHOW,2009,TV-Y,7,"['family', 'action', 'animation', 'comedy']",['RU'],7.5
tm104880,Louis C.K.: Hilarious,MOVIE,2010,Not Availavle,84,['comedy'],['US'],8.4
ts30288,Mobile Suit Gundam Unicorn,SHOW,2010,TV-14,36,"['scifi', 'animation', 'action', 'drama', 'war']",['JP'],7.8
ts38159,Wakfu,SHOW,2008,TV-Y7,22,"['action', 'scifi', 'family', 'fantasy', 'animation', 'european']",['FR'],8.1
tm22294,Deck the Halls,MOVIE,2006,PG,93,"['family', 'comedy']",['US'],5.0
tm100015,Takers,MOVIE,2010,PG-13,107,"['action', 'crime', 'drama', 'thriller']",['US'],6.2
ts25765,Vampire Knight,SHOW,2008,TV-14,25,"['animation', 'drama', 'action', 'scifi', 'thriller', 'fantasy', 'horror', 'romance']",['JP'],7.3
ts21688,Boys Over Flowers,SHOW,2009,TV-14,64,"['comedy', 'drama', 'romance']",['KR'],7.9
tm83786,Like Stars on Earth,MOVIE,2007,PG,165,"['drama', 'family']",['IN'],8.3
tm130574,Did You Hear About the Morgans?,MOVIE,2009,PG-13,103,"['comedy', 'drama', 'romance']",['US'],4.9
tm114476,Stuart Little 2,MOVIE,2002,G,78,"['animation', 'comedy', 'family', 'action', 'fantasy']",['US'],5.5
ts20535,The Garfield Show,SHOW,2009,TV-G,17,"['animation', 'comedy', 'family', 'european']",['US'],5.4
ts1893,Ben & Holly's Little Kingdom,SHOW,2009,TV-G,14,"['animation', 'comedy', 'family', 'fantasy', 'european']",['GB'],7.4
tm118462,Half Past Dead,MOVIE,2002,PG-13,98,"['thriller', 'action', 'crime', 'european']","['DE', 'US']",4.6
ts12701,Code Lyoko,SHOW,2003,TV-G,24,"['action', 'animation', 'comedy', 'thriller', 'scifi', 'family', 'romance', 'fantasy']",['FR'],7.3
ts121176,DreamWorks Shrek's Swamp Stories,SHOW,2010,TV-PG,24,"['comedy', 'family', 'fantasy', 'horror', 'music', 'animation', 'scifi']",['US'],6.5
tm86995,Christmas with the Kranks,MOVIE,2004,PG,99,"['comedy', 'family']",['US'],5.4
ts20526,The Game,SHOW,2006,TV-14,22,"['drama', 'comedy', 'romance', 'sport']",['US'],6.6
ts23808,Monty Python: Almost the Truth (The Lawyer's Cut),SHOW,2009,TV-MA,55,"['comedy', 'documentation']",['US'],8.1
tm97544,Alpha and Omega,MOVIE,2010,PG,88,"['animation', 'family', 'comedy', 'action', 'romance']","['CA', 'US', 'IN']",5.1
ts31593,Pororo the Little Penguin,SHOW,2003,Not Availavle,9,"['scifi', 'family', 'animation', 'action']",['KR'],6.3
ts27459,The Legend of Bruce Lee,SHOW,2008,Not Availavle,45,"['action', 'drama']",['CN'],7.0
ts3666,Den-noh Coil,SHOW,2007,TV-Y7,25,"['scifi', 'animation', 'comedy', 'drama']",['JP'],7.8
tm164557,Initial D,MOVIE,2005,Not Availavle,107,"['crime', 'thriller', 'drama', 'action', 'animation', 'romance', 'comedy']","['JP', 'HK']",6.3
tm80059,Naruto Shippuden the Movie,MOVIE,2007,PG-13,94,"['animation', 'action', 'fantasy', 'family']",['JP'],6.7
tm135451,Gifted Hands: The Ben Carson Story,MOVIE,2009,Not Availavle,86,['drama'],['US'],7.6
tm71558,The Legend of the Nahuala,MOVIE,2007,PG,80,"['fantasy', 'animation', 'family']",['MX'],6.1
tm134235,One Piece: Strong World,MOVIE,2009,PG-13,114,"['fantasy', 'action', 'animation']",['JP'],7.5
tm160800,Chaos,MOVIE,2005,R,106,"['crime', 'drama', 'action', 'thriller', 'european']","['CA', 'GB', 'US']",6.4
tm22342,Waist Deep,MOVIE,2006,R,97,"['thriller', 'action', 'drama', 'crime']",['US'],5.8
ts42914,Zig and Sharko,SHOW,2010,Not Availavle,9,"['comedy', 'romance', 'action', 'animation', 'family', 'fantasy', 'european']",['FR'],6.8
tm22636,Trailer Park Boys: The Movie,MOVIE,2006,R,95,"['comedy', 'crime']",['CA'],7.1
ts21967,Johnny Test,SHOW,2005,TV-Y7,18,"['animation', 'comedy', 'drama', 'family', 'scifi', 'action']","['CA', 'US']",5.1
tm85549,Tito,MOVIE,2004,Not Availavle,120,"['documentation', 'crime', 'drama', 'romance', 'action']",['EG'],7.2
tm100688,Even the Rain,MOVIE,2010,Not Availavle,104,"['drama', 'european', 'history']","['FR', 'MX', 'ES']",7.4
tm22493,Katt Williams: The Pimp Chronicles Pt. 1,MOVIE,2006,Not Availavle,46,"['comedy', 'documentation']",['US'],7.6
ts14102,Bo on the Go!,SHOW,2007,Not Availavle,22,['animation'],['CA'],4.2
tm103732,Udaan,MOVIE,2010,R,138,['drama'],['IN'],8.1
tm73058,Om Shanti Om,MOVIE,2007,PG,162,"['thriller', 'drama', 'action', 'comedy', 'fantasy', 'romance']",['IN'],6.7
tm138497,Trailer Park Boys: Countdown to Liquor Day,MOVIE,2009,R,102,"['comedy', 'crime']",['CA'],7.3
ts20358,Half & Half,SHOW,2002,TV-14,21,['comedy'],['US'],7.0
tm36475,Kabhi Khushi Kabhie Gham,MOVIE,2001,G,210,"['drama', 'romance']",['IN'],7.4
tm144345,Kal Ho Naa Ho,MOVIE,2003,PG,186,"['drama', 'romance', 'comedy']",['IN'],7.9
tm76835,Jab We Met,MOVIE,2007,PG-13,144,"['romance', 'comedy', 'drama']",['IN'],7.9
tm38896,From Within,MOVIE,2008,R,89,"['horror', 'thriller', 'documentation', 'war', 'european']",['US'],5.6
tm86051,Black Friday,MOVIE,2004,R,161,"['crime', 'history', 'action', 'drama']",['IN'],8.4
ts74931,Kung Fu Panda Awesome Secrets,SHOW,2008,TV-PG,32,"['action', 'animation', 'comedy', 'family']",['US'],7.1
tm29269,Jodhaa Akbar,MOVIE,2008,PG-13,214,"['romance', 'history', 'war', 'action', 'drama']",['IN'],7.5
ts17028,Dinosaur King,SHOW,2007,Not Availavle,20,"['action', 'animation', 'scifi', 'comedy', 'family', 'western']",['JP'],5.6
tm91046,"Cairo 6,7,8",MOVIE,2010,Not Availavle,100,['drama'],['EG'],7.4
tm75022,Zach Galifianakis: Live at the Purple Onion,MOVIE,2007,Not Availavle,61,"['comedy', 'documentation']",['US'],7.2
tm41508,First Sunday,MOVIE,2008,PG-13,96,"['comedy', 'action', 'crime', 'drama']",['US'],4.5
ts67595,El Escamoso,SHOW,2001,TV-14,48,"['drama', 'comedy']",['CO'],7.5
tm49405,Inuyasha the Movie: Affections Touching Across Time,MOVIE,2001,PG-13,99,"['action', 'animation', 'fantasy']",['JP'],7.2
tm82765,Swades,MOVIE,2004,G,189,"['drama', 'european']","['IN', 'US']",8.1
tm33981,Bon Cop Bad Cop,MOVIE,2006,PG-13,116,"['comedy', 'crime', 'action', 'scifi', 'drama', 'thriller']",['CA'],6.5
ts52849,Horrid Henry,SHOW,2006,Not Availavle,13,"['animation', 'comedy', 'family', 'music', 'fantasy', 'european']",['GB'],6.3
tm95238,The Boy Who Cried Werewolf,MOVIE,2010,G,97,"['fantasy', 'horror', 'family', 'comedy']","['US', 'CA']",5.9
tm32885,Rang De Basanti,MOVIE,2006,PG-13,157,"['drama', 'history', 'comedy', 'crime']",['IN'],8.1
ts72322,The Mafia Dolls,SHOW,2009,TV-14,43,"['drama', 'action']",['CO'],6.6
ts63295,Vientos de agua,SHOW,2006,TV-MA,73,['drama'],"['AR', 'ES']",8.8
ts23319,Timmy Time,SHOW,2009,TV-Y,14,"['animation', 'comedy', 'family', 'fantasy', 'european']",['GB'],6.9
ts21695,Iris,SHOW,2009,TV-14,61,"['action', 'drama', 'comedy', 'reality', 'romance', 'thriller']",['KR'],7.8
tm72587,Guru,MOVIE,2007,PG-13,166,"['romance', 'documentation', 'drama', 'european']",['IN'],7.7
tm99776,Whitney Cummings: Money Shot,MOVIE,2010,Not Availavle,48,"['comedy', 'documentation']",['US'],6.2
tm83175,Welcome,MOVIE,2007,Not Availavle,160,"['drama', 'action', 'comedy', 'romance', 'crime']",['IN'],7.0
tm139349,Jim Gaffigan: King Baby,MOVIE,2009,Not Availavle,72,"['comedy', 'documentation']",['US'],7.7
tm59880,Mike Birbiglia: What I Should Have Said Was Nothing,MOVIE,2008,Not Availavle,60,['comedy'],['US'],7.6
ts56589,Tayo the Little Bus,SHOW,2010,TV-Y,11,"['animation', 'comedy', 'family']",['KR'],5.3
tm61056,Dil Chahta Hai,MOVIE,2001,G,184,"['romance', 'comedy', 'drama']",['IN'],8.1
tm129763,Anbe Sivam,MOVIE,2003,Not Availavle,160,"['comedy', 'drama']",['IN'],8.7
ts21664,One on One,SHOW,2001,TV-14,20,['comedy'],['US'],7.0
tm44378,Tony Manero,MOVIE,2008,Not Availavle,97,"['drama', 'music']",['CL'],6.8
tm25842,A Lion in the House,MOVIE,2006,Not Availavle,225,['documentation'],['US'],8.7
tm34846,Bleach the Movie: Fade to Black,MOVIE,2008,PG-13,94,"['fantasy', 'action', 'drama', 'animation']",['JP'],7.1
tm71119,Delta Farce,MOVIE,2007,PG-13,90,"['comedy', 'action']",['US'],3.6
tm170873,My Suicide,MOVIE,2009,R,110,"['drama', 'comedy']",['US'],7.0
tm22540,Phir Hera Pheri,MOVIE,2006,Not Availavle,155,"['comedy', 'crime']",['IN'],7.1
tm96037,Naruto Shippuden the Movie: The Lost Tower,MOVIE,2010,PG-13,85,"['animation', 'action', 'fantasy']",['JP'],6.8
tm110923,Divine Intervention,MOVIE,2002,Not Availavle,92,"['romance', 'comedy', 'drama', 'war']","['FR', 'MA', 'DE', 'PS']",6.6
tm168869,Da Kath & Kim Code,MOVIE,2005,Not Availavle,90,['comedy'],['AU'],7.3
ts37200,Trotro,SHOW,2004,TV-G,3,"['animation', 'family', 'european']",['FR'],6.3
tm147686,Kevin Hart: I'm a Grown Little Man,MOVIE,2009,R,73,"['comedy', 'documentation']",['US'],7.5
tm93612,Bleach the Movie: Hell Verse,MOVIE,2010,PG-13,94,"['fantasy', 'animation', 'action']",['JP'],7.4
tm36164,Naruto Shippuden the Movie: Bonds,MOVIE,2008,PG-13,90,"['fantasy', 'animation', 'action']",['JP'],6.8
tm30170,Don,MOVIE,2006,PG-13,167,"['thriller', 'crime', 'action', 'european']",['IN'],7.1
tm29731,Chup Chup Ke,MOVIE,2006,G,165,"['comedy', 'drama', 'romance']",['IN'],6.9
tm147494,Naruto Shippuden the Movie: The Will of Fire,MOVIE,2009,PG-13,95,"['action', 'comedy', 'drama', 'fantasy', 'animation']",['JP'],7.0
tm44530,Fashion,MOVIE,2008,PG-13,167,"['drama', 'romance']",['IN'],6.9
tm89936,Arahan,MOVIE,2004,Not Availavle,114,"['fantasy', 'action', 'comedy', 'thriller']",['KR'],6.6
ts98353,DreamWorks Spooky Stories,SHOW,2009,TV-PG,26,['animation'],['US'],6.2
ts44663,Oscar's Oasis,SHOW,2010,TV-Y,9,"['animation', 'comedy', 'european']",['FR'],7.4
tm81461,Whisky,MOVIE,2004,Not Availavle,99,"['comedy', 'drama']","['AR', 'DE', 'UY', 'ES']",7.1
tm155761,Ajab Prem Ki Ghazab Kahani,MOVIE,2009,PG,150,"['comedy', 'action', 'romance']",['IN'],6.3
tm48083,Te quiero,MOVIE,2001,Not Availavle,85,"['drama', 'comedy', 'european']",['FR'],5.0
tm175687,Sir! No Sir!,MOVIE,2005,Not Availavle,85,"['war', 'documentation']",['US'],7.6
tm33067,Race,MOVIE,2008,PG-13,161,"['drama', 'action', 'thriller', 'crime', 'comedy']",['IN'],7.0
tm70222,Sivaji: The Boss,MOVIE,2007,PG-13,189,"['action', 'drama', 'thriller', 'crime']",['IN'],7.5
tm105278,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,MOVIE,2002,PG-13,100,"['fantasy', 'action', 'animation', 'romance', 'comedy']",['JP'],7.3
tm352243,Interview with a Serial Killer,MOVIE,2008,PG-13,44,"['documentation', 'crime']",['US'],5.9
ts98316,Edge of the Universe,SHOW,2002,TV-G,49,['documentation'],['GB'],7.2
tm82718,G.O.R.A.,MOVIE,2004,PG-13,127,"['action', 'comedy', 'scifi']",['TR'],8.0
tm98975,Guzaarish,MOVIE,2010,PG,126,"['romance', 'drama']",['IN'],7.4
ts98252,Dreamworks Happy Holidays from Madagascar,SHOW,2005,TV-PG,31,"['animation', 'comedy', 'family']",['US'],6.5
tm101609,Raajneeti,MOVIE,2010,PG,167,"['drama', 'thriller', 'crime']",['IN'],7.1
tm39557,Jaane Tu... Ya Jaane Na,MOVIE,2008,Not Availavle,146,"['drama', 'comedy', 'romance']",['IN'],7.4
tm150521,Accident,MOVIE,2009,R,89,"['action', 'drama', 'thriller']",['HK'],6.6
tm30289,Jeff Dunham: Arguing with Myself,MOVIE,2006,PG-13,76,"['comedy', 'documentation']",['US'],8.0
tm141117,Chalte Chalte,MOVIE,2003,PG-13,167,"['drama', 'romance']",['IN'],6.5
tm80339,Naruto: Ninja Clash in the Land of Snow,MOVIE,2004,PG-13,90,"['comedy', 'fantasy', 'animation', 'action']",['JP'],6.6
tm33729,Taxi No. 9 2 11,MOVIE,2006,Not Availavle,116,"['drama', 'thriller', 'comedy']",['IN'],7.2
tm93004,Yuva,MOVIE,2004,PG,161,"['crime', 'action', 'drama', 'thriller']",['IN'],7.3
ts13411,Cocaine,SHOW,2005,TV-14,49,"['documentation', 'european']",['US'],7.1
ts1464,The Cartel,SHOW,2008,TV-MA,44,"['action', 'drama', 'crime', 'thriller', 'comedy']",['CO'],8.0
tm145243,Wake Up Sid,MOVIE,2009,Not Availavle,138,"['comedy', 'drama', 'romance']",['IN'],7.6
tm34524,"One Piece: Episode of Chopper Plus: Bloom in the Winter, Miracle Cherry Blossom",MOVIE,2008,PG-13,95,"['action', 'comedy', 'animation', 'drama', 'fantasy']",['JP'],7.0
tm111226,Awara Paagal Deewana,MOVIE,2002,Not Availavle,169,"['comedy', 'action', 'crime', 'drama', 'thriller']",['IN'],6.2
tm23441,Kabhi Alvida Naa Kehna,MOVIE,2006,PG,184,"['drama', 'romance']",['IN'],6.0
tm166293,The Blue Umbrella,MOVIE,2005,Not Availavle,90,"['drama', 'family', 'fantasy', 'comedy']",['IN'],7.3
tm24576,Naruto: Guardians of the Crescent Moon Kingdom,MOVIE,2006,PG-13,95,"['action', 'animation']",['JP'],6.4
tm92977,Ishqiya,MOVIE,2010,R,115,"['thriller', 'comedy', 'drama', 'romance']",['IN'],7.3
tm77348,Life in a Metro,MOVIE,2007,Not Availavle,124,"['drama', 'romance', 'comedy']",['IN'],7.4
ts34414,Nuevo Rico Nuevo Pobre,SHOW,2007,TV-MA,44,['comedy'],['CO'],7.1
ts29199,Monty Python's Personal Best,SHOW,2006,TV-PG,56,"['comedy', 'animation']","['US', 'GB']",7.9
tm91323,I Hate Luv Storys,MOVIE,2010,PG,129,"['comedy', 'drama', 'romance']",['IN'],5.6
tm88366,Main Hoon Na,MOVIE,2004,PG,179,"['drama', 'action', 'comedy', 'romance', 'thriller']",['IN'],7.0
